cod_semestre;cod_facultad;cod_escuela;cod_plan;cod_asignatura;cod_alumno;val_calific_final
20191;20;1;2009;209005M ;11200225;15
20191;20;1;2009;209005M ;13200158;13
20191;20;1;2009;209005M ;11200069;14
20191;20;1;2009;209005M ;11200076;12
20191;20;1;2009;209005M ;12200135;17
20191;20;1;2009;209005M ;12200031;12
20191;20;1;2009;209005M ;13200080;12
20191;20;1;2009;209005M ;13200003;0
20191;20;1;2009;209005M ;11200087;12
20191;20;1;2009;209005M ;15200191;11
20191;20;1;2009;209006;13200185;15
20191;20;1;2009;209006;13200191;17
20191;20;1;2009;209006;13200204;14
20191;20;1;2009;209006;10200085;17
20191;20;1;2009;209006;10200118;14
20191;20;1;2009;209006;12200003;17
20191;20;1;2009;209006;9200047;17
20191;20;1;2009;209006;9200176;0
20191;20;1;2009;209006;13200046;14
20191;20;1;2009;209006;13200100;14
20191;20;1;2009;209006;11200116;17
20191;20;1;2009;209006;10200072;18
20191;20;1;2009;209006;13200177;8
20191;20;1;2009;209006;11200182;9
20191;20;1;2009;209006;11200062;12
20191;20;1;2009;209006;12200098;11
20191;20;1;2009;209006;13200037;12
20191;20;1;2009;209007;11200057;11
20191;20;1;2009;209007;13200187;12
20191;20;1;2009;209007;10200134;14
20191;20;1;2009;209007;10200205;14
20191;20;1;2009;209007;10200072;14
20191;20;1;2009;209007;9200001;2
20191;20;1;2009;209007;13200176;3
20191;20;1;2009;209007;13200204;13
20191;20;1;2009;209007;10200090;12
20191;20;1;2009;209007;10200116;12
20191;20;1;2009;209007;13200206;11
20191;20;1;2009;209007;10200122;12
20191;20;1;2009;209007;12200003;15
20191;20;1;2009;209007;12200098;12
20191;20;1;2009;209007;11200079;7
20191;20;1;2009;209007;11200182;16
20191;20;1;2009;209007;8070167;13
20191;20;1;2009;209007;10200185;11
20191;20;1;2009;209007;10200042;14
20191;20;1;2009;209007;15200192;14
20191;20;1;2009;209007;12200129;5
20191;20;1;2009;209007;12200014;3
20191;20;1;2009;209007;13200085;14
20191;20;1;2009;209007;9200047;11
20191;20;1;2009;209007;9200176;3
20191;20;1;2009;209007;13200100;11
20191;20;1;2009;209007;10200085;4
20191;20;1;2009;209007;13200003;17
20191;20;1;2009;209007;13200046;4
20191;20;1;2009;209008;13200204;15
20191;20;1;2009;209008;11200189;12
20191;20;1;2009;209008;10200090;17
20191;20;1;2009;209008;11200061;13
20191;20;1;2009;209008;12200079;9
20191;20;1;2014;2010101;19200164;11
20191;20;1;2014;2010101;16170263;11
20191;20;1;2014;2010101;19200213;14
20191;20;1;2014;2010102;19200142;19
20191;20;1;2014;2010102;16170263;15
20191;20;1;2014;2010102;19200204;15
20191;20;1;2014;2010103;19200142;15
20191;20;1;2014;2010103;19200164;13
20191;20;1;2014;2010103;19200204;12
20191;20;1;2014;2010103;19200213;13
20191;20;1;2014;2010104;17200008;11
20191;20;1;2014;2010104;18200241;9
20191;20;1;2014;2010105;16170263;15
20191;20;1;2014;2010105;19200204;14
20191;20;1;2014;2010106;19200142;16
20191;20;1;2014;2010106;19200164;15
20191;20;1;2014;2010106;16170263;16
20191;20;1;2014;2010106;19200204;13
20191;20;1;2014;2010106;19200213;14
20191;20;1;2014;2010107;19200142;16
20191;20;1;2014;2010107;19200164;17
20191;20;1;2014;2010107;19200204;13
20191;20;1;2014;2010201;17200241;12
20191;20;1;2014;2010201;17200162;13
20191;20;1;2014;2010201;18200242;11
20191;20;1;2014;2010202;17200237;16
20191;20;1;2014;2010202;18200241;16
20191;20;1;2014;2010203;17200160;1
20191;20;1;2014;2010203;17200237;11
20191;20;1;2014;2010203;16200121;13
20191;20;1;2014;2010203;17200142;9
20191;20;1;2014;2010203;17200136;15
20191;20;1;2014;2010203;18200240;8
20191;20;1;2014;2010203;16200164;11
20191;20;1;2014;2010203;17200175;2
20191;20;1;2014;2010203;15200152;0
20191;20;1;2014;2010203;17200019;11
20191;20;1;2014;2010203;16200106;0
20191;20;1;2014;2010203;17200212;11
20191;20;1;2014;2010203;17200164;4
20191;20;1;2014;2010203;17200051;8
20191;20;1;2014;2010203;18200241;8
20191;20;1;2014;2010204;17200175;0
20191;20;1;2014;2010204;17200177;8
20191;20;1;2014;2010204;17200180;8
20191;20;1;2014;2010204;17200182;9
20191;20;1;2014;2010204;17200065;12
20191;20;1;2014;2010204;17200067;7
20191;20;1;2014;2010204;16200121;6
20191;20;1;2014;2010204;16200123;8
20191;20;1;2014;2010204;17200048;12
20191;20;1;2014;2010204;17200188;11
20191;20;1;2014;2010204;16200149;9
20191;20;1;2014;2010204;17200071;11
20191;20;1;2014;2010204;17200160;2
20191;20;1;2014;2010204;17200205;12
20191;20;1;2014;2010204;17200212;11
20191;20;1;2014;2010204;17200219;11
20191;20;1;2014;2010204;17200226;7
20191;20;1;2014;2010204;17200164;3
20191;20;1;2014;2010204;17200142;13
20191;20;1;2014;2010204;15200148;0
20191;20;1;2014;2010204;17200145;12
20191;20;1;2014;2010204;17200041;12
20191;20;1;2014;2010204;15200152;0
20191;20;1;2014;2010204;17200051;8
20191;20;1;2014;2010204;15200040;8
20191;20;1;2014;2010204;16200130;5
20191;20;1;2014;2010204;16200139;6
20191;20;1;2014;2010204;17200060;6
20191;20;1;2014;2010204;16200105;5
20191;20;1;2014;2010204;16200106;3
20191;20;1;2014;2010204;16200016;11
20191;20;1;2014;2010204;17200042;9
20191;20;1;2014;2010204;17200043;8
20191;20;1;2014;2010205;17200175;6
20191;20;1;2014;2010205;17200177;14
20191;20;1;2014;2010205;17200180;13
20191;20;1;2014;2010205;17200182;11
20191;20;1;2014;2010205;17200071;12
20191;20;1;2014;2010205;17200160;4
20191;20;1;2014;2010205;17200202;9
20191;20;1;2014;2010205;17200212;11
20191;20;1;2014;2010205;17200219;9
20191;20;1;2014;2010205;17200164;11
20191;20;1;2014;2010205;15200148;0
20191;20;1;2014;2010205;17200237;9
20191;20;1;2014;2010205;17200241;11
20191;20;1;2014;2010205;15200152;3
20191;20;1;2014;2010205;17200051;9
20191;20;1;2014;2010205;15200040;8
20191;20;1;2014;2010205;16200021;11
20191;20;1;2014;2010205;16200130;2
20191;20;1;2014;2010205;15200181;3
20191;20;1;2014;2010205;17200060;9
20191;20;1;2014;2010205;17200063;11
20191;20;1;2014;2010205;16200106;7
20191;20;1;2014;2010205;16200016;11
20191;20;1;2014;2010206;17200175;12
20191;20;1;2014;2010206;17200177;12
20191;20;1;2014;2010206;17200180;12
20191;20;1;2014;2010206;17200048;13
20191;20;1;2014;2010206;16200149;12
20191;20;1;2014;2010206;17200071;14
20191;20;1;2014;2010206;17200160;0
20191;20;1;2014;2010206;17200212;9
20191;20;1;2014;2010206;17200164;12
20191;20;1;2014;2010206;15200152;0
20191;20;1;2014;2010206;15200040;0
20191;20;1;2014;2010206;16200023;7
20191;20;1;2014;2010206;18200241;12
20191;20;1;2014;2010206;16200139;12
20191;20;1;2014;2010206;17200060;12
20191;20;1;2014;2010206;16200106;0
20191;20;1;2014;2010206;17200042;13
20191;20;1;2014;2010207;17200175;5
20191;20;1;2014;2010207;17200180;14
20191;20;1;2014;2010207;17200067;17
20191;20;1;2014;2010207;16200121;14
20191;20;1;2014;2010207;16200196;16
20191;20;1;2014;2010207;17200241;17
20191;20;1;2014;2010207;15200152;12
20191;20;1;2014;2010207;18200242;15
20191;20;1;2014;2010301;17200162;11
20191;20;1;2014;2010301;16200164;9
20191;20;1;2014;2010301;17200019;11
20191;20;1;2014;2010301;14200034;4
20191;20;1;2014;2010301;17200060;11
20191;20;1;2014;2010301;17200188;14
20191;20;1;2014;2010301;16200149;16
20191;20;1;2014;2010301;16200106;11
20191;20;1;2014;2010301;17200160;0
20191;20;1;2014;2010301;17200212;7
20191;20;1;2014;2010301;17200145;7
20191;20;1;2014;2010301;15200040;5
20191;20;1;2014;2010301;17200043;11
20191;20;1;2014;2010301;18200240;14
20191;20;1;2014;2010301;15200176;11
20191;20;1;2014;2010301;15200181;0
20191;20;1;2014;2010302;17200177;8
20191;20;1;2014;2010302;17200182;12
20191;20;1;2014;2010302;17200183;7
20191;20;1;2014;2010302;16200003;12
20191;20;1;2014;2010302;16200123;9
20191;20;1;2014;2010302;14200091;6
20191;20;1;2014;2010302;17200157;12
20191;20;1;2014;2010302;17200188;4
20191;20;1;2014;2010302;17200192;4
20191;20;1;2014;2010302;17200199;3
20191;20;1;2014;2010302;14200128;8
20191;20;1;2014;2010302;17200218;7
20191;20;1;2014;2010302;14200007;0
20191;20;1;2014;2010302;16200177;6
20191;20;1;2014;2010302;16200199;13
20191;20;1;2014;2010302;17200145;6
20191;20;1;2014;2010302;17200024;0
20191;20;1;2014;2010302;16200179;13
20191;20;1;2014;2010302;17200013;6
20191;20;1;2014;2010302;16200125;8
20191;20;1;2014;2010302;16200021;4
20191;20;1;2014;2010302;17200015;12
20191;20;1;2014;2010302;17200054;0
20191;20;1;2014;2010302;14200109;0
20191;20;1;2014;2010302;16200139;9
20191;20;1;2014;2010302;15200176;1
20191;20;1;2014;2010302;15200181;2
20191;20;1;2014;2010302;17200060;4
20191;20;1;2014;2010302;17200063;0
20191;20;1;2014;2010302;15200057;12
20191;20;1;2014;2010302;16200016;6
20191;20;1;2014;2010302;17200043;4
20191;20;1;2014;2010302;17200187;12
20191;20;1;2014;2010303;17200176;12
20191;20;1;2014;2010303;17200156;13
20191;20;1;2014;2010303;16200145;4
20191;20;1;2014;2010303;17200063;13
20191;20;1;2014;2010303;17200068;9
20191;20;1;2014;2010303;17200045;3
20191;20;1;2014;2010303;14200091;6
20191;20;1;2014;2010303;17200189;12
20191;20;1;2014;2010303;17200190;10
20191;20;1;2014;2010303;17200158;13
20191;20;1;2014;2010303;17200199;0
20191;20;1;2014;2010303;17200202;4
20191;20;1;2014;2010303;17200207;11
20191;20;1;2014;2010303;17200129;14
20191;20;1;2014;2010303;17200214;7
20191;20;1;2014;2010303;17200230;5
20191;20;1;2014;2010303;17200236;11
20191;20;1;2014;2010303;17200136;0
20191;20;1;2014;2010303;15200145;3
20191;20;1;2014;2010303;17200144;14
20191;20;1;2014;2010303;17200237;11
20191;20;1;2014;2010303;17200243;8
20191;20;1;2014;2010303;17200244;11
20191;20;1;2014;2010303;14200002;7
20191;20;1;2014;2010303;17200162;14
20191;20;1;2014;2010303;14200070;11
20191;20;1;2014;2010303;14200089;7
20191;20;1;2014;2010303;16200159;11
20191;20;1;2014;2010303;16200178;3
20191;20;1;2014;2010303;17200013;2
20191;20;1;2014;2010303;16200164;5
20191;20;1;2014;2010303;17200015;14
20191;20;1;2014;2010303;17200018;8
20191;20;1;2014;2010303;17200019;10
20191;20;1;2014;2010303;17200054;4
20191;20;1;2014;2010303;15200176;4
20191;20;1;2014;2010303;15200181;0
20191;20;1;2014;2010303;17200059;11
20191;20;1;2014;2010303;17200062;3
20191;20;1;2014;2010303;16200115;7
20191;20;1;2014;2010304;17200063;6
20191;20;1;2014;2010304;17200068;11
20191;20;1;2014;2010304;17200045;11
20191;20;1;2014;2010304;17200158;7
20191;20;1;2014;2010304;17200201;10
20191;20;1;2014;2010304;17200202;2
20191;20;1;2014;2010304;17200207;11
20191;20;1;2014;2010304;16200037;10
20191;20;1;2014;2010304;17200129;12
20191;20;1;2014;2010304;17200216;10
20191;20;1;2014;2010304;17200230;7
20191;20;1;2014;2010304;17200236;11
20191;20;1;2014;2010304;16200174;12
20191;20;1;2014;2010304;16200176;0
20191;20;1;2014;2010304;15200145;4
20191;20;1;2014;2010304;16200199;3
20191;20;1;2014;2010304;17200144;14
20191;20;1;2014;2010304;17200241;7
20191;20;1;2014;2010304;17200243;11
20191;20;1;2014;2010304;17200162;8
20191;20;1;2014;2010304;14200089;6
20191;20;1;2014;2010304;16200050;11
20191;20;1;2014;2010304;17200013;3
20191;20;1;2014;2010304;16200012;5
20191;20;1;2014;2010304;17200069;13
20191;20;1;2014;2010304;17200152;11
20191;20;1;2014;2010304;16200024;9
20191;20;1;2014;2010304;17200054;6
20191;20;1;2014;2010304;14200109;0
20191;20;1;2014;2010304;16200136;12
20191;20;1;2014;2010304;14200034;0
20191;20;1;2014;2010304;15200176;3
20191;20;1;2014;2010304;17200057;8
20191;20;1;2014;2010304;17200028;14
20191;20;1;2014;2010304;15200006;4
20191;20;1;2014;2010305;17200174;12
20191;20;1;2014;2010305;17200183;10
20191;20;1;2014;2010305;17200065;13
20191;20;1;2014;2010305;16200003;11
20191;20;1;2014;2010305;16200123;8
20191;20;1;2014;2010305;17200045;5
20191;20;1;2014;2010305;17200048;13
20191;20;1;2014;2010305;17200188;15
20191;20;1;2014;2010305;17200158;12
20191;20;1;2014;2010305;17200199;12
20191;20;1;2014;2010305;17200201;11
20191;20;1;2014;2010305;17200205;12
20191;20;1;2014;2010305;16200170;13
20191;20;1;2014;2010305;14200007;8
20191;20;1;2014;2010305;17200226;2
20191;20;1;2014;2010305;17200230;10
20191;20;1;2014;2010305;17200233;14
20191;20;1;2014;2010305;17200236;12
20191;20;1;2014;2010305;17200142;13
20191;20;1;2014;2010305;16200174;11
20191;20;1;2014;2010305;16200176;0
20191;20;1;2014;2010305;17200136;1
20191;20;1;2014;2010305;15200145;6
20191;20;1;2014;2010305;17200144;11
20191;20;1;2014;2010305;17200145;15
20191;20;1;2014;2010305;17200162;13
20191;20;1;2014;2010305;17200041;2
20191;20;1;2014;2010305;17200024;0
20191;20;1;2014;2010305;14200011;0
20191;20;1;2014;2010305;16200185;16
20191;20;1;2014;2010305;17200019;10
20191;20;1;2014;2010305;16200012;7
20191;20;1;2014;2010305;17200069;12
20191;20;1;2014;2010305;17200054;1
20191;20;1;2014;2010305;14200109;8
20191;20;1;2014;2010305;16200139;11
20191;20;1;2014;2010305;14200034;13
20191;20;1;2014;2010305;17200062;9
20191;20;1;2014;2010305;16200105;3
20191;20;1;2014;2010305;15200006;0
20191;20;1;2014;2010305;17200038;13
20191;20;1;2014;2010305;17200042;11
20191;20;1;2014;2010305;17200043;11
20191;20;1;2014;2010306;16200123;2
20191;20;1;2014;2010306;17200192;11
20191;20;1;2014;2010306;17200202;11
20191;20;1;2014;2010306;17200214;12
20191;20;1;2014;2010306;17200241;12
20191;20;1;2014;2010306;15200048;12
20191;20;1;2014;2010306;15200181;1
20191;20;1;2014;2010306;17200038;9
20191;20;1;2014;2010306;17200043;7
20191;20;1;2014;2010306;17200179;13
20191;20;1;2014;2010306;17200182;12
20191;20;1;2014;2010306;17200068;12
20191;20;1;2014;2010306;16200003;13
20191;20;1;2014;2010306;17200190;12
20191;20;1;2014;2010306;17200219;12
20191;20;1;2014;2010306;17200236;12
20191;20;1;2014;2010306;17200145;12
20191;20;1;2014;2010306;16200201;13
20191;20;1;2014;2010306;18200240;12
20191;20;1;2014;2010306;16200179;12
20191;20;1;2014;2010306;18200242;12
20191;20;1;2014;2010306;19200164;13
20191;20;1;2014;2010306;17200148;12
20191;20;1;2014;2010306;17200057;12
20191;20;1;2014;2010306;17200034;12
20191;20;1;2014;2010306;17200171;12
20191;20;1;2014;2010306;17200157;13
20191;20;1;2014;2010306;17200158;13
20191;20;1;2014;2010306;17200197;12
20191;20;1;2014;2010306;17200207;13
20191;20;1;2014;2010306;15200101;12
20191;20;1;2014;2010306;14200070;12
20191;20;1;2014;2010306;16200125;12
20191;20;1;2014;2010306;16200164;12
20191;20;1;2014;2010306;17200019;12
20191;20;1;2014;2010306;17200055;13
20191;20;1;2014;2010306;17200062;12
20191;20;1;2014;2010306;17200181;11
20191;20;1;2014;2010306;17200063;11
20191;20;1;2014;2010306;17200045;13
20191;20;1;2014;2010306;16200199;11
20191;20;1;2014;2010306;17200237;10
20191;20;1;2014;2010306;17200240;11
20191;20;1;2014;2010306;17200011;12
20191;20;1;2014;2010306;17200069;10
20191;20;1;2014;2010306;17200028;15
20191;20;1;2014;2010306;17200033;16
20191;20;1;2014;2010401;17200174;13
20191;20;1;2014;2010401;17200179;11
20191;20;1;2014;2010401;16200032;14
20191;20;1;2014;2010401;17200068;12
20191;20;1;2014;2010401;16200003;13
20191;20;1;2014;2010401;16200120;0
20191;20;1;2014;2010401;17200186;13
20191;20;1;2014;2010401;17200189;12
20191;20;1;2014;2010401;17200190;11
20191;20;1;2014;2010401;17200192;6
20191;20;1;2014;2010401;17200200;11
20191;20;1;2014;2010401;17200202;0
20191;20;1;2014;2010401;17200206;9
20191;20;1;2014;2010401;17200126;12
20191;20;1;2014;2010401;17200129;14
20191;20;1;2014;2010401;17200130;8
20191;20;1;2014;2010401;17200214;9
20191;20;1;2014;2010401;17200139;5
20191;20;1;2014;2010401;17200216;11
20191;20;1;2014;2010401;15200141;7
20191;20;1;2014;2010401;15200142;11
20191;20;1;2014;2010401;15200109;9
20191;20;1;2014;2010401;17200163;12
20191;20;1;2014;2010401;17200230;12
20191;20;1;2014;2010401;17200235;13
20191;20;1;2014;2010401;17200236;9
20191;20;1;2014;2010401;16200174;9
20191;20;1;2014;2010401;15200145;7
20191;20;1;2014;2010401;17200242;11
20191;20;1;2014;2010401;17200243;11
20191;20;1;2014;2010401;17200244;11
20191;20;1;2014;2010401;17200146;4
20191;20;1;2014;2010401;14200089;11
20191;20;1;2014;2010401;17200006;11
20191;20;1;2014;2010401;14200011;0
20191;20;1;2014;2010401;16200050;9
20191;20;1;2014;2010401;16200179;12
20191;20;1;2014;2010401;17200012;13
20191;20;1;2014;2010401;17200013;0
20191;20;1;2014;2010401;16200012;10
20191;20;1;2014;2010401;17200169;15
20191;20;1;2014;2010401;17200168;13
20191;20;1;2014;2010401;15200048;11
20191;20;1;2014;2010401;16200136;13
20191;20;1;2014;2010401;17200023;14
20191;20;1;2014;2010401;14200178;9
20191;20;1;2014;2010401;17200057;12
20191;20;1;2014;2010401;15200057;7
20191;20;1;2014;2010401;17200034;12
20191;20;1;2014;2010401;16200118;6
20191;20;1;2014;2010401;17200038;11
20191;20;1;2014;2010402;17200171;16
20191;20;1;2014;2010402;17200172;14
20191;20;1;2014;2010402;17200173;17
20191;20;1;2014;2010402;17200179;13
20191;20;1;2014;2010402;16200145;12
20191;20;1;2014;2010402;15200022;15
20191;20;1;2014;2010402;16200122;12
20191;20;1;2014;2010402;17200186;16
20191;20;1;2014;2010402;17200189;14
20191;20;1;2014;2010402;17200190;12
20191;20;1;2014;2010402;15200129;12
20191;20;1;2014;2010402;15200132;14
20191;20;1;2014;2010402;17200206;15
20191;20;1;2014;2010402;17200126;11
20191;20;1;2014;2010402;17200129;17
20191;20;1;2014;2010402;17200130;16
20191;20;1;2014;2010402;17200139;12
20191;20;1;2014;2010402;17200216;15
20191;20;1;2014;2010402;17200219;14
20191;20;1;2014;2010402;15200141;3
20191;20;1;2014;2010402;17200230;15
20191;20;1;2014;2010402;17200233;15
20191;20;1;2014;2010402;17200236;17
20191;20;1;2014;2010402;17200135;15
20191;20;1;2014;2010402;17200144;17
20191;20;1;2014;2010402;17200146;12
20191;20;1;2014;2010402;16200201;17
20191;20;1;2014;2010402;17200006;13
20191;20;1;2014;2010402;17200012;13
20191;20;1;2014;2010402;17200052;16
20191;20;1;2014;2010402;16200012;11
20191;20;1;2014;2010402;14200036;12
20191;20;1;2014;2010402;17200023;17
20191;20;1;2014;2010402;17200057;16
20191;20;1;2014;2010402;17200058;15
20191;20;1;2014;2010402;17200028;16
20191;20;1;2014;2010402;17200034;14
20191;20;1;2014;2010402;16200115;14
20191;20;1;2014;2010402;17200044;19
20191;20;1;2014;2010402;16200017;12
20191;20;1;2014;2010402;17200174;0
20191;20;1;2014;2010402;16200118;3
20191;20;1;2014;2010402;17200045;9
20191;20;1;2014;2010402;16200151;0
20191;20;1;2014;2010402;17200202;0
20191;20;1;2014;2010402;17200205;2
20191;20;1;2014;2010402;16200174;2
20191;20;1;2014;2010402;16200176;0
20191;20;1;2014;2010402;17200134;14
20191;20;1;2014;2010402;15200145;2
20191;20;1;2014;2010402;17200242;7
20191;20;1;2014;2010402;17200243;6
20191;20;1;2014;2010402;17200244;0
20191;20;1;2014;2010402;16200004;0
20191;20;1;2014;2010402;16200183;0
20191;20;1;2014;2010402;17200153;2
20191;20;1;2014;2010402;17200055;0
20191;20;1;2014;2010402;16200136;0
20191;20;1;2014;2010402;16200137;0
20191;20;1;2014;2010402;17200042;13
20191;20;1;2014;2010403;17200176;13
20191;20;1;2014;2010403;17200063;13
20191;20;1;2014;2010403;16200120;0
20191;20;1;2014;2010403;16200122;11
20191;20;1;2014;2010403;17200045;11
20191;20;1;2014;2010403;17200187;15
20191;20;1;2014;2010403;17200197;12
20191;20;1;2014;2010403;17200200;11
20191;20;1;2014;2010403;17200201;12
20191;20;1;2014;2010403;17200205;14
20191;20;1;2014;2010403;17200126;15
20191;20;1;2014;2010403;17200216;12
20191;20;1;2014;2010403;17200218;13
20191;20;1;2014;2010403;17200130;14
20191;20;1;2014;2010403;15200141;16
20191;20;1;2014;2010403;17200164;12
20191;20;1;2014;2010403;17200230;16
20191;20;1;2014;2010403;17200235;13
20191;20;1;2014;2010403;17200142;13
20191;20;1;2014;2010403;16200174;12
20191;20;1;2014;2010403;17200136;12
20191;20;1;2014;2010403;15200145;16
20191;20;1;2014;2010403;17200243;11
20191;20;1;2014;2010403;17200146;11
20191;20;1;2014;2010403;14200070;13
20191;20;1;2014;2010403;17200011;15
20191;20;1;2014;2010403;17200013;4
20191;20;1;2014;2010403;15200034;14
20191;20;1;2014;2010403;16200183;0
20191;20;1;2014;2010403;14200089;13
20191;20;1;2014;2010403;17200152;18
20191;20;1;2014;2010403;17200054;14
20191;20;1;2014;2010403;17200055;14
20191;20;1;2014;2010403;17200059;15
20191;20;1;2014;2010403;14200111;14
20191;20;1;2014;2010403;15200057;14
20191;20;1;2014;2010403;16200115;12
20191;20;1;2014;2010404;17200181;11
20191;20;1;2014;2010404;17200072;12
20191;20;1;2014;2010404;17200206;11
20191;20;1;2014;2010404;17200210;12
20191;20;1;2014;2010404;16200037;10
20191;20;1;2014;2010404;17200126;12
20191;20;1;2014;2010404;17200139;13
20191;20;1;2014;2010404;17200218;5
20191;20;1;2014;2010404;17200130;9
20191;20;1;2014;2010404;17200135;9
20191;20;1;2014;2010404;17200240;12
20191;20;1;2014;2010404;17200005;11
20191;20;1;2014;2010404;17200006;11
20191;20;1;2014;2010404;16200179;12
20191;20;1;2014;2010404;17200012;12
20191;20;1;2014;2010404;16200003;10
20191;20;1;2014;2010404;17200055;1
20191;20;1;2014;2010404;16200136;12
20191;20;1;2014;2010404;17200023;13
20191;20;1;2014;2010404;17200029;9
20191;20;1;2014;2010404;17200034;11
20191;20;1;2014;2010404;17200172;12
20191;20;1;2014;2010404;17200173;11
20191;20;1;2014;2010404;17200174;11
